isbn10,title,categories,thumbnail,average_rating,published_year
0385491034,The Robber Bride,Fiction,http://books.google.com/books/content?id=BHW5fAY2-RUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.83,1998.0
0385491050,Surfacing,Fiction,http://books.google.com/books/content?id=XGMhW46X2nEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.46,1998.0
0385491085,Lady Oracle,Fiction,http://books.google.com/books/content?id=J5UjvQU2A5AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.68,1998.0
0385492162,The Girl in the Flammable Skirt,Fiction,http://books.google.com/books/content?id=XkLhMA6NP9MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,1999.0
0385492243,An Invisible Sign of My Own,Fiction,http://books.google.com/books/content?id=ZLRKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.68,2001.0
0385493622,Fermat's Enigma,Mathematics,http://books.google.com/books/content?id=wkJ6QaC90c0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.24,1997.0
0385494785,Into Thin Air,Biography & Autobiography,http://books.google.com/books/content?id=lI_2H3GUulEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.15,1999.0
038549517X,The Mating Mind,Psychology,http://books.google.com/books/content?id=pJfoKtG1n2wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.09,2000.0
0385495226,The Hot Zone,Health & Fitness,http://books.google.com/books/content?id=KMvcl3wetnoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,1994.0
0385495323,The Code Book,History,http://books.google.com/books/content?id=skt7TrLK5uYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.31,2000.0
0385495544,Sailing the Wine-Dark Sea,History,http://books.google.com/books/content?id=sS16vB0pjR0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.77,2004.0
0385496095,Traveling Mercies,Biography & Autobiography,http://books.google.com/books/content?id=V3-GGMutrQEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,2000.0
0385497091,Thumbsucker,Fiction,http://books.google.com/books/content?id=3vpaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.43,1999.0
0385497148,Waterfront,Literary Collections,http://books.google.com/books/content?id=jOvUwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.74,2005.0
0385497393,D. B.,Fiction,http://books.google.com/books/content?id=h_ZvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.26,2005.0
0385503849,Moral Disorder,Fiction,http://books.google.com/books/content?id=1RbbwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.63,2006.0
0385504217,The Da Vinci Code,Fiction,http://books.google.com/books/content?id=ohZ1wcYifLsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.82,2003.0
0385508476,The Diary of Anne Frank,History,http://books.google.com/books/content?id=tgnUAiIWBGAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.13,2003.0
038560310X,House of Leaves,Experimental fiction,http://books.google.com/books/content?id=-ndjtDlVIKsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.12,2000.0
0385604831,Walk about,Travel,http://books.google.com/books/content?id=BAptri_qXXwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,2002.0
038560937X,Where's My Cow?,Children's stories,http://books.google.com/books/content?id=SDwIk0bNF1IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,2005.0
0385720106,A Map of the World,Fiction,http://books.google.com/books/content?id=HR8jzY5t06kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.8,1995.0
0385720971,Willful Creatures,Fiction,http://books.google.com/books/content?id=d5k3mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,2006.0
0385721005,The Complete Fiction of Nella Larsen,Fiction,http://books.google.com/books/content?id=ls1jAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.12,2001.0
0385721056,Good Faith,Fiction,http://books.google.com/books/content?id=5xf0lEBVpn8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.25,2004.0
0385721676,Oryx and Crake,Fiction,http://books.google.com/books/content?id=lSysmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.01,2004.0
038572179X,Atonement,Fiction,http://books.google.com/books/content?id=vZy0xrEHJRUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,2003.0
0385721870,The Age of Grief,Fiction,http://books.google.com/books/content?id=uJNpAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.82,2002.0
0385721919,Man Walks Into a Room,Fiction,http://books.google.com/books/content?id=NZVBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.33,2003.0
0385722168,In the Beginning,Religion,http://books.google.com/books/content?id=WEmMDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2002.0
0385722435,Ella Minnow Pea,Fiction,http://books.google.com/books/content?id=6dVAWepvs1kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.85,2001.0
0385729367,Forever in Blue,Juvenile Fiction,http://books.google.com/books/content?id=nLoceIYxrA4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.81,2007.0
0385731051,The Second Summer of the Sisterhood,Juvenile Fiction,http://books.google.com/books/content?id=I7FXN7AMRTAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,2004.0
0385731825,Frogs and French Kisses,Juvenile Fiction,http://books.google.com/books/content?id=AeSkiXoPJDEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.97,2006.0
0385731841,Bras & Broomsticks,Juvenile Fiction,http://books.google.com/books/content?id=gUOWBUjW7hUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.72,2005.0
0385732333,Cuba 15,Juvenile Fiction,http://books.google.com/books/content?id=D1ObABVE20EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.45,2005.0
0385732538,Messenger,Juvenile Fiction,http://books.google.com/books/content?id=0biAXvNaRZUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.91,2004.0
0385732554,The Giver,Juvenile Fiction,http://books.google.com/books/content?id=oZRlYDfxXpQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.12,2006.0
0385732562,Gathering Blue,Juvenile Fiction,http://books.google.com/books/content?id=3oUhi1ZlK6oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.81,2006.0
0385732597,Code Orange,Juvenile Fiction,http://books.google.com/books/content?id=anyPQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.64,2005.0
0385732910,King Dork,Juvenile Fiction,http://books.google.com/books/content?id=7QL8ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.56,2006.0
0385733208,Anatomy of a Boyfriend,Juvenile Fiction,http://books.google.com/books/content?id=6Cv-2d_IH3AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.41,2007.0
0385733879,Spells and Sleeping Bags,Juvenile Fiction,http://books.google.com/books/content?id=Chfiqp3oF-oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.05,2007.0
0385734077,BFF,Juvenile Fiction,http://books.google.com/books/content?id=p1GKDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.25,2007.0
0387987207,Leaps of Faith,Medical,http://books.google.com/books/content?id=V-9-IJizEcUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.76,1999.0
0393002314,The Echo of Greece,History,http://books.google.com/books/content?id=q9UHkzzqw3QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,1957.0
0393011836,What Einstein Told His Cook,Cooking,http://books.google.com/books/content?id=6Hbbf5WD1h4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.85,2002.0
0393020398,The Annotated Huckleberry Finn,Fiction,http://books.google.com/books/content?id=k5e3TSKRsWUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.81,2001.0
0393040585,The Confident Child,Family & Relationships,http://books.google.com/books/content?id=stxpQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.62,1997.0
0393048853,The Complete Plays,Drama,http://books.google.com/books/content?id=Rc8brgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.49,2006.0
0393050572,Will in the World,Biography & Autobiography,http://books.google.com/books/content?id=S6RkYWZdCn0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.94,2004.0
0393051587,The Annotated Christmas Carol,Fiction,http://books.google.com/books/content?id=k1fRwfQydVoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,2004.0
0393057240,Trainspotting,Fiction,http://books.google.com/books/content?id=tDsmsXeVZyQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.09,2002.0
0393057798,Redemption,Biography & Autobiography,http://books.google.com/books/content?id=z47KmpWe4GsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,2005.0
0393058263,"Power, Faith, and Fantasy",History,http://books.google.com/books/content?id=3DkX6Uo0gwIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,2007.0
0393058476,Six Frigates,History,http://books.google.com/books/content?id=q9xfGcwEEqMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.32,2006.0
0393058638,In Search of Memory,Science,http://books.google.com/books/content?id=aARlQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.09,2006.0
0393059464,The Annotated Uncle Tom's Cabin,Fiction,http://books.google.com/books/content?id=bSaWhPgOOpMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,2007.0
0393059952,Civilization and Its Discontents,History,http://books.google.com/books/content?id=AW3z38T3u7YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.77,2005.0
0393060411,The 9/11 Commission Report,History,http://books.google.com/books/content?id=fNqdmUnqTJUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.58,2004.0
0393060918,Coach,Biography & Autobiography,http://books.google.com/books/content?id=qk0fOq0ra7UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.82,2005.0
039306106X,Will Eisner's New York,Comics & Graphic Novels,http://books.google.com/books/content?id=RdOf4x1MKz4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.36,2006.0
0393061434,IWoz,Biography & Autobiography,http://books.google.com/books/content?id=EvcYzF0uLXQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,2006.0
0393061639,The Making of the Fittest,Science,http://books.google.com/books/content?id=zHQZy0Z7BcoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,2006.0
0393064980,The Richness of Life,Science,http://books.google.com/books/content?id=yfXJhKmp1wUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.25,2007.0
0393090027,Anton Chekhov's Short Stories,Fiction,http://books.google.com/books/content?id=ExOJQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.35,1979.0
0393093123,"Three Plays of Euripides: Alcestis, Medea, The Bacchae",Drama,http://books.google.com/books/content?id=86mVOwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.95,1974.0
0393098214,Red and Black,Fiction,http://books.google.com/books/content?id=EcrBer6qdl4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.87,1969.0
039330700X,Wonderful Life: The Burgess Shale and the Nature of History,Fiction,http://books.google.com/books/content?id=SjpSkzjIzfsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.12,1990.0
0393308197,The Panda's Thumb,Science,http://books.google.com/books/content?id=El7dRJiKCHAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,1992.0
0393308553,The Book of Embraces,Fiction,http://books.google.com/books/content?id=-CYdNQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.29,1992.0
0393310329,Maurice,Fiction,http://books.google.com/books/content?id=ukOKNn64DvkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.01,1993.0
0393311031,Hen's Teeth and Horse's Toes,Nature,http://books.google.com/books/content?id=EPh9jD0XwR4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,1994.0
0393311392,Eight Little Piggies,Nature,http://books.google.com/books/content?id=_kOoVw0SIhUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.09,1994.0
0393312763,Black Holes and Time Warps,Science,http://books.google.com/books/content?id=TZ2huhGjpMQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.18,1994.0
0393313964,Girl with Curious Hair,Fiction,http://books.google.com/books/content?id=cn_rcmInIS8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,1989.0
0393315088,The Wanting Seed,Fiction,http://books.google.com/books/content?id=5Aq2JES6y60C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,1963.0
0393315118,Uncommon Ground: Rethinking the Human Place in Nature,Law,http://books.google.com/books/content?id=w04mjve7XekC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.16,1996.0
0393315630,Marabou Stork Nightmares,Fiction,http://books.google.com/books/content?id=j56xfC9NplEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,1997.0
0393316025,The Doctor Is Sick,Fiction,http://books.google.com/books/content?id=enhV53MKUWwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.63,1997.0
0393316041,"""Surely You're Joking, Mr. Feynman!""",Biography & Autobiography,http://books.google.com/books/content?id=ZRoF9aN8qjAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.28,1985.0
0393318281,Reinventing the Enemy's Language,Fiction,http://books.google.com/books/content?id=jPtwGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.39,1998.0
0393318354,The Hemingway Women,Biography & Autobiography,http://books.google.com/books/content?id=-Cm-77dysSgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,1999.0
0393318680,Filth,Fiction,http://books.google.com/books/content?id=YfoVviuMvjoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.74,1998.0
0393318796,Hemingway,Biography & Autobiography,http://books.google.com/books/content?id=j-PKDV11rN8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,1999.0
0393320030,On Becoming a Novelist,Language Arts & Disciplines,http://books.google.com/books/content?id=Go68KoaKclMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,1999.0
0393320928,"""What Do You Care what Other People Think?""",BIOGRAPHY & AUTOBIOGRAPHY,http://books.google.com/books/content?id=LUrJI3AQ4FAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.27,2001.0
039332107X,Blue at the Mizzen (Vol. Book 20) (Aubrey/Maturin Novels),Fiction,http://books.google.com/books/content?id=rfSrfzfNelcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.38,2000.0
0393321630,Police Brutality,Social Science,http://books.google.com/books/content?id=wxmrNlobwtIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,2001.0
0393321800,Proust's Way: A Field Guide to In Search of Lost Time,Literary Criticism,http://books.google.com/books/content?id=kkTfpVC4pO8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.92,2001.0
0393321983,Strangers on a Train,Fiction,http://books.google.com/books/content?id=qbkfHZEygt4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,2001.0
0393322106,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Biography & Autobiography,http://books.google.com/books/content?id=g289TkfAy84C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.13,2001.0
0393322572,The Feminine Mystique,Social Science,http://books.google.com/books/content?id=FqdBk2vWvxIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.87,2001.0
0393322963,The Bush Dyslexicon,Biography & Autobiography,http://books.google.com/books/content?id=yU42iio_KXAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.56,2002.0
0393323528,Next: The Future Just Happened,Business & Economics,http://books.google.com/books/content?id=E0ZbI424yvMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.67,2002.0
0393324141,The Sisters: The Saga of the Mitford Family,Biography & Autobiography,http://books.google.com/books/content?id=ylwnAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.97,2003.0
0393324354,Fanny,Fiction,http://books.google.com/books/content?id=r_JDeejd1akC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,2003.0
039332446X,The Future of Spacetime,Science,http://books.google.com/books/content?id=LlVcB7rz4mkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.93,2003.0
0393324818,Moneyball: The Art of Winning an Unfair Game,Business & Economics,http://books.google.com/books/content?id=3DnUCWSnci0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.26,2003.0
0393324869,Naked Economics: Undressing the Dismal Science,Business & Economics,http://books.google.com/books/content?id=-Tu1GRCYdHcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.03,2003.0
0393325830,The Bacchae of Euripides,Drama,http://books.google.com/books/content?id=-4GVOnMivysC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.85,1974.0
0393326713,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States (Authorized Edition),History,http://books.google.com/books/content?id=JufWziTyNnIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.59,2004.0
0393327027,Korea's Place in the Sun: A Modern History (Updated),History,http://books.google.com/books/content?id=yKN_q-TqYYgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.76,2005.0
039332706X,Country of Origin: A Novel,Fiction,http://books.google.com/books/content?id=z9eLBXbYZVgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.45,2005.0
0393327345,Fight Club: A Novel,Fiction,http://books.google.com/books/content?id=SzfvHXu_5t8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.2,2005.0
0393327655,"The End of Faith: Religion, Terror, and the Future of Reason",Philosophy,http://books.google.com/books/content?id=V1NXG1ob-WcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.94,2005.0
0393328627,The History of Love: A Novel,Fiction,http://books.google.com/books/content?id=-Il7XPFUAbgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,2006.0
0393329127,Spook: Science Tackles the Afterlife,Language Arts & Disciplines,http://books.google.com/books/content?id=9S2yrVKkzicC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.58,2006.0
0393329291,Identity and Violence: The Illusion of Destiny (Issues of Our Time),Philosophy,http://books.google.com/books/content?id=zSqBAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.85,2007.0
0393329402,Another Bullshit Night in Suck City: A Memoir,Biography & Autobiography,http://books.google.com/books/content?id=VmI9eChSV60C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.78,2005.0
0393703274,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,Health & Fitness,http://books.google.com/books/content?id=sq40yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.27,2000.0
0393703355,Living on the Razor's Edge,Psychology,http://books.google.com/books/content?id=hTe40eeLCGYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,2002.0
0393924289,Paradise Lost,Literary Criticism,http://books.google.com/books/content?id=Ke3LQwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.81,2005.0
0393924653,Anton Chekhov's Selected Plays,Drama,http://books.google.com/books/content?id=j3s8cAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.01,2005.0
0393924912,Keats's Poetry and Prose,Poetry,http://books.google.com/books/content?id=fmk3HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.31,2009.0
